id,year,section,section_name,difficulty,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,created_at,trade,country
y3_Sf_Can_Q355,3,3,WELDING PROCESSES,medium,What is the purpose of a remote amperage control (foot pedal or fingertip control) in GTAW?,To control shielding gas flow rate while welding,To vary welding amperage while welding without stopping - allows heat adjustment to control puddle and prevent burn-through,To automatically synchronize filler wire feed rate with amperage changes,To turn the welding machine power on and off without reaching the front panel,B,"Remote amperage control (amptrol) allows the GTAW welder to feather heat at weld terminations to fill craters without burn-through, and to increase heat on cold starts. Critical for welding varying wall thickness or at joint ends.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q356,3,3,WELDING PROCESSES,hard,"What is stick-out (Contact Tip to Work Distance, CTWD) in GMAW and how does longer stick-out affect the weld?","Distance from contact tip to workpiece - longer stick-out pre-heats more wire, reducing amperage and penetration",Total length of wire remaining on the reel to predict when to change the spool,The length of wire that protrudes from the contact tip into the gas cup only,The distance the gun cable extends from the wire feeder to the gun handle,A,"CTWD (stick-out) affects resistance preheating of wire before it enters the arc. Increasing CTWD preheats more wire, reducing the current needed to melt it - effectively reducing amperage and penetration at a given WFS and voltage.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q357,3,3,WELDING PROCESSES,medium,What is the difference between solid MIG wire (ER70S-6) and self-shielded flux-cored wire (E71T-11)?,Flux-cored wire contains flux inside a tubular electrode; self-shielded FCAW requires no external shielding gas,Solid wire contains flux and does not need shielding gas,Both require external shielding gas - the difference is only wire diameter range,Flux-cored wire is only suitable for horizontal position welding,A,ER70S-6 solid wire requires external shielding gas (C25 or CO2). Self-shielded FCAW (E71T-11) generates its own shielding from flux within the tubular wire - suitable for outdoor/windy conditions.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q358,3,3,WELDING PROCESSES,medium,Why must MIG contact tips be inspected and replaced regularly?,Used contact tips must be returned to the supplier for recycling per environmental regulation,Tips must match electrode diameter exactly and spatter makes them look like the wrong size,Tips are only replaced when the wire spool is changed as they are a matched set,"Worn or spattered tips cause erratic wire feeding, arc instability, and poor electrical contact, degrading weld quality",D,"Contact tips transfer welding current from the gun to the wire. Spatter buildup restricts wire passage; bore wear causes inconsistent contact. This results in erratic arc, poor fusion, and potential burnbacks (wire fusing to tip).",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q359,3,3,WELDING PROCESSES,hard,What is pulsed spray transfer (pulsed GMAW) and why is it used?,The wire feeder pulses wire forward and backward to control heat input automatically,A method of depositing stitch welds at programmed intervals along a seam,The welder manually pulses the trigger to produce a series of individual arc starts,Power source alternates between a high peak current (spray transfer drop) and a low background current - allows spray quality in all positions,D,"Pulsed GMAW synchronizes each current pulse to detach one droplet in spray transfer mode while background current maintains the arc at low heat. Result: spray quality deposits usable out-of-position - key for pipe, stainless, and aluminum work.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q360,3,3,WELDING PROCESSES,medium,What amperage range is typically appropriate for welding 1/4 inch carbon steel plate with a 1/8 inch E7018 electrode?,Exactly 70 amps always - as indicated by the 70 in the electrode designation,Approximately 115-165 amps with 130-150 amps being a typical working range,400-600 amps - thick plate requires very high heat,10-30 amps - low amperage produces less distortion,B,"E7018 1/8 inch electrode: 115-165 A. For 1/4 inch plate, 130-150 A is typical for vertical or overhead; 140-160 A for flat/horizontal. Manufacturer data sheets give amperage ranges per electrode size.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q361,3,3,WELDING PROCESSES,easy,What is the purpose of the flux coating on an SMAW (stick) electrode?,Only to identify the electrode type by color for storage sorting,Provides filler metal - the core wire provides shielding only,Flux coatings are only used on hardfacing electrodes - standard electrodes have no flux,"Provides shielding gas, stabilizes the arc, controls bead shape, adds alloying elements, and produces slag protecting the hot weld",D,"SMAW flux coating serves multiple functions: decomposes to produce shielding gas (CO2, CO); ionizes for arc stabilization; forms slag that floats on molten weld protecting it from atmosphere during cooling; may add deoxidizers or alloying elements.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q362,3,4,HOIST PLANNING AND CRANES,medium,How is a 'critical lift' typically defined in crane and rigging standards?,Any lift where more than one crane is used simultaneously,Only lifts performed over water or inside enclosed spaces,"A lift exceeding 75-85% of crane capacity, or involving unusual risk factors requiring a formal lift plan","Any lift where the load weighs more than 2,000 lb regardless of crane capacity",C,"Critical lifts (per CSA Z150 and similar standards) require written lift plans, additional engineering review, and experienced supervision. Triggers include: over 75-85% of rated capacity, tandem picks, lifts near power lines, or hazardous load characteristics.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q363,3,4,HOIST PLANNING AND CRANES,medium,What must a pre-lift meeting cover before a crane operation begins?,Only the weather forecast and crew schedule,Union jurisdiction and productivity targets for the shift,"Lift plan review, load weight and rigging details, ground conditions, hazards, communication signals, roles/responsibilities, and emergency procedures",Crane operator certification verification only,C,"Pre-lift meetings ensure all personnel understand the lift plan, their specific duties, hazard controls, and emergency response. This is a regulatory requirement for critical lifts and best practice for all hoisting operations.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q364,3,4,HOIST PLANNING AND CRANES,easy,What is a chain fall (manual chain hoist) and what is it used for?,A hand-operated hoist using a hand chain to drive reduction gears that raise a load chain and hook,An automatic electric hoist tripped by a falling load for emergency braking,A type of sling assembly using interlocked chain links for basket hitches,A rigging accessory used only for horizontal pulling - never vertical lifting,A,"Manual chain hoists use a hand chain to drive gears that lift a load hook via a load chain. Capacities range from 0.5 to 50+ tonnes. They require no power source, are self-braking, and are widely used for positioning and maintenance lifts.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q365,3,4,HOIST PLANNING AND CRANES,medium,What is a critical safety rule for come-alongs (lever-type cable pullers)?,Removing the ratchet guard allows faster cable travel and is acceptable practice,"Never exceed the rated capacity, and never use a come-along for vertical overhead lifting",Standing directly in line with the cable under tension improves pulling efficiency,Come-alongs are approved for overhead lifting when a crane is unavailable,B,Come-alongs are designed for horizontal pulling only - not overhead lifting. They lack the drop-testing and brake certification required for hoisting. Exceeding capacity can cause cable or hook failure with catastrophic results.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q366,3,4,HOIST PLANNING AND CRANES,medium,What is a basket hitch rigging configuration?,A choker hitch tightened around the load to prevent rotation,A single-leg sling attached to one lifting point at the top of the load,"The sling passes under the load with both ends attached to the hook, forming a U-shape that cradles the load",A multi-leg bridle with each leg attached to a separate lift point,C,"Basket hitch doubles the rated capacity of the sling (both legs share load). The angle of the sling legs from vertical is critical - as the angle increases from vertical, tension in each leg increases. Efficiency factors must be applied for angles greater than 0 degrees.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q367,3,4,HOIST PLANNING AND CRANES,hard,What information is required to use a crane load chart correctly?,Only the total weight of the load to be lifted,The crane model number and serial number from the manufacturer plate,"Boom length, boom angle or load radius, and crane configuration (outriggers extended/retracted, counterweight)",Load weight and hook block weight only - radius and boom angle are optional,C,Crane load charts list maximum rated capacity as a function of load radius (distance from center of rotation to load) and boom length. Capacity decreases rapidly as radius increases. Charts have separate columns for different boom lengths.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q368,3,4,HOIST PLANNING AND CRANES,easy,Why do mobile cranes use outriggers?,To provide additional counterweight at the rear of the crane,To reduce the overall height of the crane for transport under bridges,To lock the crane in position so it cannot travel while lifting,"To stabilize the crane by widening the base of support and transferring load to firm ground, increasing lifting capacity",D,"Outriggers extend the crane footprint beyond its tires, dramatically improving stability and rated capacity. They also decouple the crane from suspension springs that could allow dangerous tilting. Ground bearing capacity under outrigger pads must always be verified.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q369,3,4,HOIST PLANNING AND CRANES,medium,What does an anti-two-block (ATB) device on a crane prevent?,"The hook block from being reeled up into the boom tip sheaves, which can overload and collapse the boom",The load block from being used without a safety latch on the hook,Two cranes from operating in the same work area simultaneously,The load from swinging into the boom when the crane slews,A,Two-blocking occurs when the hook block contacts the boom tip. The drum continues winding but rope cannot travel - tension skyrockets and the boom can collapse. ATB systems automatically stop hoist travel before contact occurs.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q370,3,4,HOIST PLANNING AND CRANES,medium,How often must cranes receive inspections and what types are required?,Only when a defect is visually identified by the operator during use,"Daily pre-use inspection by the operator, periodic (monthly) inspection, and annual comprehensive inspection by a qualified person",Annual inspection by the manufacturer only - operators do not inspect equipment,Weekly full inspection regardless of hours of use,B,"Inspection frequencies per CSA Z150 and ASME B30.5: operator pre-use (daily), frequent/periodic (monthly), and annual comprehensive. Records must be kept. Any deficiency found must be corrected before the crane returns to service.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q371,3,4,HOIST PLANNING AND CRANES,easy,What is the purpose of tag lines during a crane lift?,To guide the hook block to the rigger's hands for quicker hook-up,To increase lifting capacity by distributing load to ground anchors,To tie the load to nearby structure to hold it steady while the crane travels,To control load rotation and prevent swinging without workers positioning themselves under the load,D,Tag lines are ropes attached to the load so workers can control movement at a safe distance. Workers must not stand under the load. Tag lines prevent dangerous spinning and help land loads precisely.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q372,3,4,HOIST PLANNING AND CRANES,medium,What is a Load Moment Indicator (LMI) on a crane?,A simple analog scale that displays hook load in metric tonnes,A mechanical limiter that physically stops hoist operation at maximum hook load,"An electronic system that calculates the crane current load moment and compares it to rated capacity, warning the operator as limits approach",A GPS device that records the crane position and load for daily logbook reporting,C,"LMIs monitor boom angle, length, and load, computing the effective load moment. They display percentage of capacity, provide visual and audible warnings at 90-100% of rated capacity, and may lock out crane functions at limits.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q373,3,4,HOIST PLANNING AND CRANES,medium,What is a tugger hoist commonly used for in industrial construction?,Towing material barges along waterways on marine projects,Tensioning wire rope during cable-stay bridge construction only,"Horizontal pulling, positioning, and controlled dragging of loads in fabrication shops and on jobsites",Vertical overhead lifting as a substitute for a chain hoist,C,"Tugger hoists (air or electric winches) provide controlled horizontal pulling force. Common uses: pulling pipe spools into position, tensioning, and material handling. They are NOT approved for overhead lifting without specific engineering and appropriate rigging.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q374,3,5,DIAGRAMS AND MITRE ELBOW,easy,What is a Piping and Instrumentation Diagram (P&ID)?,An isometric drawing used to fabricate individual pipe spool pieces,"A detailed engineering diagram showing all process piping, equipment, instrumentation, and control systems with their interconnections",A personnel organizational chart for instrument technicians,A simplified block diagram showing only the main process flow stream,B,"P&IDs (per ISA 5.1 and ISO 10628) are the primary engineering reference for process facilities. They show all pipe sizes, ratings, valves, instruments, controls, and process equipment in a schematic (not to scale) format.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q375,3,5,DIAGRAMS AND MITRE ELBOW,easy,"In the P&ID instrument tag 'TIC-101', what does 'TIC' identify?",Turbine Inlet Condition transmitter for compressor monitoring,"Temperature Indicating Controller - a device that measures temperature, displays it, and controls a final element",Total Iron Content analyzer with integrated controller,Thermal Interlock Circuit for emergency shutdown,B,"ISA 5.1 letter designations: First letter = measured variable (T = Temperature). Subsequent letters = functions (I = Indicating, C = Controlling). TIC = Temperature Indicating Controller. The loop number (101) identifies the control loop.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q376,3,5,DIAGRAMS AND MITRE ELBOW,medium,"On a P&ID, what does an instrument bubble (circle) connected to a valve by a dashed line represent?",A hand-operated valve with a locking device,A check valve preventing reverse flow,A pressure gauge directly mounted on the valve body,A controller or transmitter remotely actuating the valve through an instrument signal,D,"On P&IDs, instruments are shown as circles (bubbles) with ISA letter codes. A dashed line between a bubble and a valve indicates a signal (pneumatic, electric, or digital) driving the valve actuator - distinguishing automated from manual valves.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q377,3,5,DIAGRAMS AND MITRE ELBOW,medium,What is the main difference between a Process Flow Diagram (PFD) and a P&ID?,A PFD is drawn to scale; a P&ID is only schematic and never to scale,There is no practical difference - both documents contain identical information,A PFD is used for cost estimation only; P&IDs are used only during construction,"A PFD shows simplified overall process flow and key operating conditions; a P&ID shows every pipe, valve, instrument, and control in full detail",D,"PFDs communicate the overall process concept: major equipment, main flows, mass/energy balances. P&IDs are the detailed engineering document used by piping designers, instrument engineers, operators, and maintenance.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q378,3,5,DIAGRAMS AND MITRE ELBOW,medium,What does a line break symbol on a P&ID indicate?,A deliberate break in the pipe for an expansion joint or spectacle blind,A flanged connection point requiring a future addition,That the pipe is currently broken or out of service,"The pipe continues on another drawing, or connects to a distant part of the system not shown on this sheet",D,P&IDs for large facilities span many sheets. A line break with a reference tag shows the piping continues elsewhere on the same or different P&ID sheet. Following continuation tags is essential to trace system flow.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q379,3,5,DIAGRAMS AND MITRE ELBOW,medium,"Why are process equipment items given alphanumeric tags (e.g., P-101, V-203, E-301) on P&IDs?","To provide unique identification linking the P&ID to datasheets, specifications, procurement documents, and the equipment register",To indicate the sequence of installation during plant construction,To assign equipment to specific trade contractors by number sequence,The prefix letter indicates the pipe material specification,A,"Equipment tags follow a system: letter prefix indicates type (P = pump, V = vessel, E = exchanger, C = compressor), numbers identify unit area and item. Tags appear on P&IDs, equipment lists, datasheets, purchase orders, and maintenance records.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q380,3,5,DIAGRAMS AND MITRE ELBOW,medium,What organization publishes the international standards for P&ID symbols and instrument identification?,ANSI - the American National Standards Institute,ISA - the International Society of Automation (formerly Instrument Society of America),CSA - the Canadian Standards Association,ASME - the American Society of Mechanical Engineers,B,ISA 5.1 (Instrumentation Symbols and Identification) establishes the symbols and tag letter codes universally used on P&IDs. ISO 10628 is the international equivalent. These standards ensure P&IDs can be interpreted consistently across engineering firms worldwide.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q381,3,5,DIAGRAMS AND MITRE ELBOW,medium,What is an interlock shown on a P&ID?,A lockout/tagout device permanently mounted on a valve for maintenance isolation,"Automatic safety logic that initiates a pre-defined action (e.g., valve closure or shutdown) when a process condition reaches a defined limit",An administrative approval sequence required before operators can change setpoints,A mechanical coupling between two valves forcing them to operate in sequence,B,Interlocks are process safety systems. Examples: high-level interlock closes feed valve to a vessel; high-temperature interlock trips a burner. On P&IDs they appear as logic connections between instruments and final elements.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q382,3,5,DIAGRAMS AND MITRE ELBOW,medium,What does bypass piping around a control valve indicate on a P&ID?,An alternate flow path allowing manual flow control when the control valve is being maintained or has failed,Emergency venting piping to safe atmospheric discharge location,A recirculation loop returning excess flow to the inlet for energy recovery,A pressure-balancing line equalizing pressure across the valve for easier operation,A,"Standard control valve installations include: upstream isolation, control valve, downstream isolation, and a bypass with hand valve. The bypass allows the process to continue under manual control while the control valve is inspected, maintained, or replaced.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q383,3,5,DIAGRAMS AND MITRE ELBOW,medium,What is an isometric piping drawing and how are dimensions shown on it?,A 3D pictorial drawing using three equal 30-degree axes; dimensions are written along the axes and are NOT drawn to scale,A perspective drawing created from a photograph of the installed piping,A 2D orthographic top-view drawing with all pipe runs shown true length to scale,A cross-sectional view through the pipe showing interior features and wall thickness,A,Piping isometrics represent a 3D pipe run on a 2D page using 30-degree axes. All lines are drawn at the same apparent angle regardless of actual direction - the drawing is NOT to scale. Actual dimensions are written along each leg.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q384,3,5,DIAGRAMS AND MITRE ELBOW,medium,What information is shown on a spool drawing (fabrication isometric)?,The installation sequence and crew size required for field erection,Hydraulic flow calculations and pressure drop data for the spool,"Detailed dimensions, bill of materials, pipe specifications, weld numbers, end prep details, and assembly sequence for a prefabricated pipe spool",Only the overall envelope dimensions for shipping and storage purposes,C,"Spool drawings are fabrication documents generated from P&IDs and piping models. Each spool has a unique tag, shows all components with dimensions and tolerances, material specs, weld symbols, NDE requirements, and hydro-test requirements.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q385,3,5,DIAGRAMS AND MITRE ELBOW,medium,What does 'field fit' or 'field verify' noted on a drawing dimension mean?,The pipe must be installed by a journeyman - apprentices cannot work on field-fit spools,The pipe at that location must be installed outdoors in a field environment,The dimension is to be measured and fit in the field - it is not predetermined because exact conditions cannot be established from the drawing,The dimension is guaranteed accurate and requires no field measurement before installation,C,"Field fit dimensions occur at connections to existing equipment, nozzles, or between fixed anchor points where precise as-built dimensions cannot be predicted. The pipefitter measures the actual gap and fabricates the closing piece to suit.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q386,3,5,DIAGRAMS AND MITRE ELBOW,medium,"On a welding symbol, what does the position of the weld symbol relative to the reference line indicate?",Above the line means the weld is made by the welder standing above the joint,Below the line indicates the weld must be made in a downward direction,Arrow side (below reference line) = weld on the arrow side of joint; other side (above line) = weld on the opposite side,The symbol position only indicates the welding process to use - not which side,C,AWS A2.4 welding symbols: symbol below reference line = arrow-side weld; symbol above = other-side weld; symbols both sides = both sides. A flag on the reference line = field weld.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q387,3,5,DIAGRAMS AND MITRE ELBOW,easy,What is a mitre cut in pipefitting?,A straight perpendicular cut made with a pipe cutter or abrasive cut-off wheel,"A cut made at an angle across the pipe axis so that when welded to another mitre cut, a change of direction is created",A bevel cut on the end of pipe to prepare a groove for butt welding without changing direction,A notch cut into pipe to allow it to pass through structural steel,B,Mitre cuts are angled cuts used to fabricate elbows from straight pipe when fittings are unavailable or impractical. The angle of each mitre cut equals half the total direction change for a two-piece elbow.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q388,3,5,DIAGRAMS AND MITRE ELBOW,easy,What is the cut angle for each piece when fabricating a two-piece 90-degree mitre elbow?,90 degrees per piece - each piece is cut at the full angle required,60 degrees per piece - each piece contributes 60 degrees of the total bend,30 degrees per piece - three pieces are needed for a 90-degree elbow,45 degrees per piece - each cut is made at 45 degrees to the pipe centreline,D,"For a two-piece mitre elbow, the total angle (90 degrees) is divided equally between both pieces: 90 divided by 2 = 45 degrees per cut. When the two mitre faces are aligned and welded, the result is a 90-degree change of direction.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q389,3,5,DIAGRAMS AND MITRE ELBOW,medium,"In a mitre elbow, what are the 'heel' and 'throat'?",The heel is the weld joint; the throat is the centreline of the pipe,Heel and throat are alternative names for the upstream and downstream ends of the elbow,The heel is the long outside radius edge of the cut; the throat is the short inside radius edge,The heel is the flat end of the pipe; the throat is the bevelled end prepared for welding,C,Heel (outside of the elbow at the cut) is longer than the throat (inside of the elbow). The difference in length between heel and throat is the fundamental measurement used in pattern layout for mitre elbows.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q390,3,5,DIAGRAMS AND MITRE ELBOW,medium,Why does a multi-piece mitre elbow (5-piece) produce better flow characteristics than a 2-piece elbow?,More pieces are easier to align during fit-up because each individual angle is smaller,"More mitre pieces create a smoother approximation of a curved elbow, reducing turbulence, pressure drop, and flow-induced erosion at the joint",More pieces reduce total welding time because each weld is shorter,"More pieces allow larger pipe wall thickness at each joint, increasing pressure rating",B,"A 2-piece 90-degree mitre creates an abrupt 45-degree direction change at each weld, producing significant turbulence. A 5-piece elbow (four welds) has each piece changing direction only 18 degrees, closely approximating a swept long-radius elbow with far less pressure drop.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q391,3,5,DIAGRAMS AND MITRE ELBOW,medium,What are coordinate dimensions on piping isometric drawings?,The dimensions along each 30-degree isometric axis regardless of actual compass direction,"Dimensions measured from a reference datum using northing/southing, easting/westing, and elevation - establishing exact 3D location of piping","The overall envelope dimensions (height, width, depth) of the complete spool for shipping",GPS geodetic coordinates used to locate the piping system on a topographic map,B,"Coordinate dimensioning (N/S, E/W, Elevation) references piping to plant grid lines and elevation benchmarks established during civil construction. Coordinates allow field crews to locate pipe routes precisely relative to structures and other systems.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q392,3,5,DIAGRAMS AND MITRE ELBOW,easy,What is a builder's level instrument used for in construction layout?,Setting pipe slopes and grades using an internal inclinometer,Checking that structural steel members are plumb (vertical),Measuring precise horizontal distances using laser reflection,Establishing a level horizontal line of sight for measuring and transferring elevations across a job site,D,"A builder's level (dumpy level) has a telescope mounted on a leveling base. When properly set up, the line of sight is perfectly horizontal. Used with a leveling rod, it can determine elevation differences between points for piping installation.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q393,3,5,DIAGRAMS AND MITRE ELBOW,easy,How is a leveling rod used with a builder's level to determine a pipe support elevation?,The rod is placed against the side of the instrument to calibrate it before use,The rod is laid horizontally along the pipe to measure horizontal distance to the instrument,The rod is held vertically at the point to be measured; the observer reads the rod graduation at the horizontal cross-hair to determine elevation difference from the instrument,The rod is used to probe soft ground to verify adequate bearing capacity for pipe support footings,C,The observer reads the height-of-instrument (rod reading at the level setup point) then reads the rod at the target point. The difference in rod readings equals the elevation difference. Higher rod reading = lower elevation.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q394,3,5,DIAGRAMS AND MITRE ELBOW,medium,What is a dummy leg (riser) in a steam heating system?,A vertical riser from the steam main rising to the overhead branch connection at a radiator or unit heater,A vertical leg of pipe filled with condensate that acts as a water seal in the return line,A wooden or concrete support leg used to hold the steam main off the ground,A non-functional pipe stub used as a test connection during commissioning,A,A dummy leg (riser) rises from the steam main vertically to connect to overhead distribution. Its height must be sufficient that the condensate head (water column in the riser) can overcome system pressure to drain back into the main.,AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q395,3,5,DIAGRAMS AND MITRE ELBOW,medium,What is a condensate seal and where is it used in a steam piping system?,A water column formed in a dip or loop in the return piping that prevents steam from entering and pressurizing the condensate return line,A spring-loaded check valve that prevents condensate from flowing backward toward the boiler,A chemical treatment program that prevents scale in condensate return lines,A mechanical rubber gasket used to seal flanged joints in condensate return systems,A,"Condensate seals are dip loops in return lines that maintain a water plug. This water plug prevents steam from pressurizing the return system, which would prevent condensate from draining back to the boiler.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q396,3,5,DIAGRAMS AND MITRE ELBOW,medium,What does a relief valve discharge connection shown on a P&ID typically indicate?,Discharge back to the inlet of the protected equipment through a recirculation line,"Safe discharge routing to a vent stack, closed collection system, or flare header at a safe elevation",Discharge to the nearest floor drain or sump for collection and treatment,Discharge is not shown on P&IDs - it is only specified in the equipment datasheet,B,"Relief valve discharge routing is safety-critical and must be shown on P&IDs. For flammable or hazardous service, discharge routes to a flare header or closed vent system. For steam, routing to atmosphere at a safe elevation and location is shown.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q397,3,5,DIAGRAMS AND MITRE ELBOW,easy,"How are utility supply lines (instrument air, steam, cooling water) typically identified on a P&ID?",All utility lines are shown as red dashed lines regardless of service,Utility lines are shown identically to process lines with only the fluid name as a difference,Utility lines are never shown on P&IDs - they appear only on utility distribution drawings,"By a specific abbreviated label on the line (e.g., IA = Instrument Air, STM = Steam, CW = Cooling Water) often with a distinct line weight",D,"P&ID conventions use abbreviated labels, distinctive line types, and often crossing grid lines to show utility supplies. Standard abbreviations (IA, PA, SW, CW, STM, N2) allow quick identification of utility services at any connection point.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q398,3,5,DIAGRAMS AND MITRE ELBOW,medium,What does a 'tie-in point' shown on a P&ID represent?,A temporary scaffolding attachment point for pipe installation access,A branch connection serving as a process sample point for quality analysis,The location where pipe is anchored to structure to control thermal expansion,A connection to an existing operating system or a future expansion point where new piping will be connected,D,"Tie-in points identify where new construction connects to existing (brownfield) piping or where future expansion is planned. They are important for shutdown planning because connecting to operating systems requires isolation, purging, and safe work permits.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q399,3,3,WELDING PROCESSES,easy,What is the purpose of the liner inside a GMAW gun cable assembly?,To insulate the high-voltage welding current from the exterior cable jacket,To guide the wire smoothly from the drive rolls through the cable to the contact tip,To carry the shielding gas from the solenoid valve to the gas diffuser,To cool the gun by conducting heat away from the contact tip,B,"The liner (typically Teflon for aluminum wire, steel conduit for steel wire) is the inner guide tube that electrode wire travels through. A kinked, worn, or incorrectly sized liner causes irregular wire feeding and an unstable arc.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_Sf_Can_Q400,3,5,DIAGRAMS AND MITRE ELBOW,medium,"What does the tail on a welding symbol contain, and when is it used?",Nothing - the tail is a decorative feature of the symbol with no meaning,The weld size and length - the same information shown on the reference line,"Supplementary information such as the welding process, WPS reference, or NDE requirements",The welder stamp number required on all certified welds,C,"AWS A2.4: the tail (fork at the non-arrow end of the reference line) is used when supplemental information must be conveyed - applicable WPS number, specification reference, or NDE requirements. The tail is omitted when no supplemental data is needed.",AIT Period 3 Curriculum,2026-02-12 18:57:46.092+00,steamfitter_pipefitter,CA
y3_W_Can_Q1540,3,1,SMAW THREE,hard,Which SMAW electrode is best for welding high-strength low-alloy (HSLA) steel in all positions?,E6010,E6013,E7018,E7024,C,C correct: E7018 is low-hydrogen and suitable for HSLA and all-position work. E6010/13 are general-purpose; E7024 is flat/horizontal only.,Red Seal Welder Exam Guide,,welder,CA
